Date,Crop_Name,State,District,Market_Name,Season,Previous_Day_Price,Market_Arrival_Quantity,Rainfall,Temperature_Max,Temperature_Min,Humidity,Festival_Flag,Price,Previous_7_Day_Avg_Price,Previous_30_Day_Avg_Price,Price_Trend,Production_Quantity,Yield_Per_Hectare,Stock_Available,Soil_Moisture,Demand_Index,Number_of_Buyers,Min_Price,Max_Price,Modal_Price,Fuel_Price,Transportation_Cost,Inflation_Rate,Harvest_Season_Flag,Week_Number
2021-11-09,Wheat,Punjab,Jalandhar,Jalandhar_City,Rabi,2139.85,3682.2,14.8,18.7,9.5,51.6,0,2187.22,2302.687656627676,2176.352044730534,Decreasing,4677.437135603866,4.883022839926557,7732.495972010542,52.740362352091374,94.05021829192286,27,2028.6807196851573,2459.5005284642375,2187.22,99.65529144046313,892.4167366246297,5.034199193723756,0,45
2023-04-17,Potato,Madhya Pradesh,Bhopal,Bhopal_Mandi,Rabi,945.46,4224.1,29.1,41.2,27.3,53.2,0,961.41,1024.5969359357257,838.9465936183522,Increasing,20204.405621456965,9.561067755153733,6332.6277116603405,86.04973433038909,80.78745392659206,12,877.44308138275,1133.1065502247307,961.41,97.87417347320255,1287.5917077647653,5.965773552836879,0,16
2021-07-04,Onion,Punjab,Jalandhar,Jalandhar_City,Kharif,2717.46,1385.9,249.3,34.8,27.0,77.9,0,2674.79,2790.865440742021,2475.294026439297,Decreasing,2793.100948739033,8.15569224514152,5847.752098886339,67.5888010942074,118.99899660845917,48,2429.070452496058,2943.7184790012093,2674.79,92.39824081727234,1544.0461207795654,5.599888688409111,1,26
2023-01-07,Onion,Maharashtra,Nashik,Lasalgaon,Rabi,2357.87,3919.5,10.8,24.9,10.1,67.6,0,2427.65,2499.531811949335,2546.581266555779,Decreasing,38069.8891094129,2.7836553624558467,4723.512559233381,81.46699579519432,129.5733247656812,64,2076.5460547718444,2751.0937430152408,2427.65,95.0724796750778,442.1679295722679,7.931158703437413,0,1
2021-02-07,Tomato,Punjab,Patiala,Rajpura,Rabi,2638.32,3177.7,7.5,23.3,8.5,64.0,0,2555.04,2716.814753737357,2902.849288955256,Stable,28768.994900193185,1.288231351184573,5777.2603827679495,25.60468374493827,96.23941656348552,8,2383.8087881172173,2823.7014903029485,2555.04,105.18207870974484,1696.8973135907881,5.449696253143067,1,5
2024-06-23,Wheat,Uttar Pradesh,Kanpur,Bilhaur,Kharif,2642.52,3073.8,286.8,34.8,26.2,70.4,0,2731.99,2566.5937595514147,2437.143944701251,Increasing,23808.906693916102,8.552316783327443,9762.410243879976,23.147910899578328,59.47247657584435,73,2275.468643064383,2953.095085116442,2731.99,109.07887530701666,483.80415503089586,6.1270265791420755,0,25
2022-11-21,Wheat,Maharashtra,Ahmednagar,Kopargaon,Rabi,2269.18,207.4,16.8,24.8,15.8,50.2,0,2233.71,2105.5033866906706,2448.349266027135,Increasing,27109.21616257192,1.3463098964723712,3234.2710169106285,45.76058255162784,140.24698709991276,20,1873.7891445459077,2620.9957722435806,2233.71,96.97055736709802,208.65470148800605,4.1264277970393515,0,47
2026-01-24,Tomato,Uttar Pradesh,Meerut,Mawana,Rabi,2749.58,4478.5,0.2,24.7,7.3,50.9,0,2745.09,2920.3075553340805,2947.8076325951333,Stable,38421.6633918825,6.237901968416766,4199.363170860256,38.1614097049453,72.8656610980086,48,2263.723654823372,3134.8244466291117,2745.09,103.91517402546364,759.7600389388172,7.888478410109824,0,4
2022-10-31,Onion,Uttar Pradesh,Meerut,Sardhana,Kharif,3503.18,833.4,48.5,42.0,25.5,36.9,0,3578.59,3530.9807426535226,3799.414639826176,Increasing,33082.994110706866,6.986752646193163,762.8513378535738,12.610335323722657,86.32002935567411,74,3207.8986851117243,3810.9684165983194,3578.59,92.07716181769456,1677.0910111085996,6.0754600862759425,1,44
2022-02-26,Onion,Uttar Pradesh,Agra,Kheragarh,Rabi,2550.06,4496.0,12.2,15.6,9.2,59.9,0,2492.47,2413.79957915258,2848.981182198253,Increasing,30425.92888609772,7.078842515778082,3723.599291719173,18.712399513847195,99.30428037342057,35,2294.610044339459,2870.816131293105,2492.47,90.09889607137455,496.864667478251,6.133788277945607,0,8
2023-02-04,Onion,Punjab,Jalandhar,Nakodar,Rabi,2352.25,3778.2,1.4,22.0,7.7,48.3,0,2447.85,2207.001342131593,2792.1435780709153,Increasing,26004.940146282137,2.035074566405746,4742.014842607102,88.58429396740492,107.87866450849975,60,2035.7290426314735,2715.930788306293,2447.85,95.34353959349419,1603.1738147810597,7.606013474988886,0,5
2025-07-09,Rice,Punjab,Jalandhar,Adampur,Kharif,2242.96,1816.5,120.4,30.0,26.2,79.5,0,2275.79,2075.50781703051,2505.253640384665,Stable,43823.71007322046,3.8376287103306037,5688.49972503411,24.729997706876414,70.87472844302454,51,1981.0474037598567,2603.654126347156,2275.79,109.3640584870101,540.6840797959522,6.763704226230036,0,28
2023-12-18,Wheat,Maharashtra,Nashik,Pimpalgaon,Rabi,2745.26,401.9,14.2,28.5,10.6,57.6,0,2684.12,2610.7632840536908,2632.722555495115,Stable,41675.25047662481,7.32696106706599,5996.0628877152985,27.690894165073516,68.74034231668739,10,2453.0663346621536,2912.275622088191,2684.12,90.92663534583787,613.8254741265482,6.099428476698538,0,51
2023-03-30,Potato,Maharashtra,Pune,Khed,Rabi,1478.25,3347.5,41.3,41.9,29.8,32.4,0,1378.71,1353.8008501380693,1498.6337698771908,Stable,35830.3697362179,9.081255637992395,9657.715840364679,60.65330740870279,80.60870677823493,44,1229.2115213281709,1541.2310850533986,1378.71,105.87938507505143,434.22723619989455,4.160979799572035,0,13
2022-12-02,Wheat,Punjab,Jalandhar,Nakodar,Rabi,1974.48,4310.8,7.7,15.4,11.0,44.3,0,1926.38,1855.4979065362475,1641.9698259546565,Increasing,40544.3183002745,9.241235490129121,6441.420085288776,11.515686925963449,109.41133278850202,69,1574.1875538979386,2061.774971346462,1926.38,99.50750739849242,216.96998003366429,4.858069109918144,0,48
2022-02-24,Rice,Punjab,Amritsar,Gehri Mandi,Rabi,2052.41,3255.0,10.0,23.1,11.5,41.8,0,2082.13,2084.2634806429733,1809.6242518157596,Decreasing,34765.97940035169,1.4358637515799795,339.44839881866676,70.94302154980575,71.51670878759106,90,1802.5105406004814,2387.134621510776,2082.13,96.33770347021678,839.9016973705799,4.98934585662669,0,8
2023-05-27,Rice,Maharashtra,Ahmednagar,Kopargaon,Zaid,2068.82,2735.8,16.2,36.8,25.2,31.4,0,2088.41,1881.219445758721,2341.7380849854508,Increasing,36905.43568053077,3.6601159959601075,5824.09046568432,31.2767269919524,60.63678322498046,56,1684.326069800525,2423.277043149078,2088.41,97.67652173358655,1797.511848554305,7.191806573664275,1,21
2023-10-02,Rice,Uttar Pradesh,Lucknow,Malihabad,Kharif,2500.15,2249.1,36.6,43.2,24.7,40.1,0,2451.13,2534.205392167202,2333.758002426881,Increasing,42377.673525925435,6.356258834692676,5309.798758061046,68.62576242219383,51.582956995749555,85,1972.4406344118293,2661.9566158794178,2451.13,100.86945941213926,672.3502333397383,7.722969261552054,1,40
2023-11-10,Wheat,Uttar Pradesh,Meerut,Mawana,Rabi,1954.82,4794.2,4.8,21.4,5.3,48.3,0,2052.41,1906.6785929771647,2275.7821009163113,Stable,15321.981106682717,4.346446830396827,8826.878369135164,10.527990924467998,93.19872639258756,80,1878.0587008029163,2444.9907043031308,2052.41,105.33591817548299,1160.7927301766172,6.832770132000463,0,45
2023-05-07,Potato,Madhya Pradesh,Ujjain,Mahidpur,Zaid,1164.01,940.6,30.9,38.2,24.5,44.4,0,1240.93,1211.9732008406922,1272.7152171520788,Increasing,26433.777026449494,2.0394638708969732,654.9056614278147,38.50786356655683,134.76085643938495,59,1020.1872417123539,1486.0222500971774,1240.93,94.22339488629417,878.0673213880076,7.288417176481181,1,18
2021-10-17,Rice,Uttar Pradesh,Kanpur,Chaubepur,Kharif,1898.95,4544.0,37.3,38.1,21.8,43.3,0,1859.71,1750.9536508698504,2081.827913147509,Decreasing,13930.001680896665,5.684223730161669,3498.3829196055385,16.186710764601095,145.70640613402517,18,1562.4451882178425,2220.292139654219,1859.71,106.35268712571036,1163.5676378799562,6.896805248672953,0,41
2022-01-01,Potato,Haryana,Karnal,Gharaunda,Rabi,1113.72,3977.4,8.4,16.6,6.5,56.1,0,1166.81,1175.4132277338163,1264.4527170675203,Decreasing,5154.559947835055,8.36939476893846,5643.024092785462,85.12088491360063,112.43081979960535,73,1071.148556388563,1250.6779845945662,1166.81,95.6701984910441,1052.482209824039,4.007370964556586,1,52
2022-08-30,Rice,Madhya Pradesh,Ujjain,Mahidpur,Kharif,2422.13,3778.9,226.4,31.2,27.2,84.7,0,2344.25,2339.8103492743653,2056.3156643458965,Decreasing,33942.939958686846,8.6378211218552,9612.301001657206,84.35407373230925,78.87738079156154,94,1899.5409352183747,2540.4906501998876,2344.25,91.83732064037177,1092.3594940062965,5.7073752150631565,1,35
2022-08-03,Rice,Punjab,Ludhiana,Khanna,Kharif,2339.16,4038.0,186.9,31.1,25.4,70.4,0,2342.96,2119.385618025243,2549.2476541759684,Decreasing,43823.71986231823,3.252431914446882,8326.784029329403,57.70282852256273,76.00170622239656,38,1966.3147350996837,2751.7826774783753,2342.96,103.90704331676072,722.3470263571796,4.1531707927025385,0,31
2024-04-12,Tomato,Uttar Pradesh,Meerut,Meerut_Mandi,Rabi,2887.12,1740.1,4.5,36.9,23.7,32.5,0,2949.55,3195.091628702916,3253.5096152245037,Decreasing,8925.47985601171,5.43181893197748,2864.6360857830928,41.587142693762694,83.93900121835124,9,2703.755258585954,3433.071734776665,2949.55,104.49629607928642,236.08080737751789,6.800966340449704,1,15
2023-01-22,Wheat,Haryana,Kurukshetra,Pehowa,Rabi,2462.71,101.9,16.8,18.1,9.4,61.4,0,2389.56,2564.7749664348617,2204.148151005557,Decreasing,11139.038103925363,6.189647722851818,111.33417002116167,52.11201927968264,122.96504360889413,77,2269.140869271877,2515.0408737529788,2389.56,106.91251942024508,1242.6447215833955,5.762427161952752,1,3
2021-12-06,Potato,Uttar Pradesh,Kanpur,Kanpur_Mandi,Rabi,1132.35,1183.0,5.0,20.9,5.7,68.6,0,1205.84,1248.6628860675576,1341.6495322904764,Stable,38248.12910818943,4.021280043555298,2776.8235767058127,31.363115636366217,135.82769211436306,85,999.7091930567867,1288.542903029208,1205.84,101.09587279079412,1189.056466955574,7.98270664047995,0,49
2025-07-19,Wheat,Maharashtra,Nashik,Pimpalgaon,Kharif,2175.99,3906.8,152.1,30.8,26.1,94.3,0,2209.52,2225.8209193579273,2227.8998281753056,Increasing,9326.60411865475,1.6021966919670947,674.2776423178422,26.90992785692498,133.63487983434098,15,1880.7416533290955,2483.8833799660692,2209.52,94.2629038004295,301.8092190549579,5.0211532099230265,0,29
2025-03-11,Wheat,Maharashtra,Pune,Pune_Market,Rabi,2195.99,2764.8,16.6,42.4,27.1,45.3,0,2220.47,2383.9505472719284,2024.8252940045736,Stable,34802.879862758295,7.860701965602623,2120.411877137605,67.90789947962773,144.5717021024476,74,1802.8585558405102,2618.4046541905145,2220.47,92.16525142696285,1218.7850864246168,5.330089607152787,0,11
2025-08-18,Rice,Madhya Pradesh,Bhopal,Bhopal_Mandi,Kharif,2256.95,341.0,263.7,30.5,27.1,88.1,0,2322.25,2273.7134642657215,2058.07835282344,Increasing,21651.568955056293,7.644731459373776,5114.936183074916,76.39746831205647,107.02289707578285,82,2073.4371092581277,2442.1113871095577,2322.25,93.80283312973847,1430.979859681781,7.91758599850535,0,34
2023-04-08,Onion,Maharashtra,Nashik,Lasalgaon,Rabi,2871.77,3028.2,47.8,36.8,20.5,59.2,0,2816.4,2916.589557507578,2599.9838888288673,Increasing,45967.3426308641,8.133099333208737,8033.783127454606,26.301216441961913,66.39786320343221,9,2583.6635644601406,3155.476430356274,2816.4,102.17455924833237,1426.5319862544563,4.109834815928478,0,14
2024-03-11,Tomato,Uttar Pradesh,Agra,Fatehabad,Rabi,3282.66,544.9,33.5,44.3,23.5,42.1,0,3259.43,2956.5582659881225,3317.2059557700613,Increasing,38211.18950049591,3.9150102417592216,3666.7659368203713,56.090145022537,54.46506413362858,73,2628.7313538823278,3882.734457469499,3259.43,106.88554892056567,1577.4384565055263,6.960694675425273,1,11
2024-02-29,Wheat,Maharashtra,Ahmednagar,Kopargaon,Rabi,2107.15,4307.3,8.2,21.9,16.8,59.8,0,2055.36,2190.0617400602564,1898.9818505880335,Stable,48158.733378792684,1.7387802661016734,5070.169349459794,24.69688465702354,115.06633844802468,18,1810.3979193083014,2383.1039924259385,2055.36,109.88827895241627,1710.7805505237932,6.409737905613575,0,9
2024-01-24,Onion,Maharashtra,Nashik,Yeola,Rabi,2829.24,3594.0,11.2,23.9,16.1,48.6,0,2801.35,2571.7864985028423,2869.376940066487,Increasing,2913.8349318761657,5.787421155608015,4505.478022449006,31.516266203604957,104.28471728415062,21,2591.5054361957086,3228.3618015036977,2801.35,104.53177883927745,1908.8252930006965,4.9298480410393495,0,4
2023-08-29,Tomato,Madhya Pradesh,Indore,Depalpur,Kharif,3039.65,3022.4,259.4,32.4,26.2,80.7,0,3133.26,2851.4571977185697,3431.9575122219203,Decreasing,9772.349388041759,4.4442469229457595,7839.554742047307,50.381496560266356,145.66749047155201,37,2834.5426428344167,3599.5297937459973,3133.26,95.61965206746069,1670.0726029175396,4.8948899325773585,1,35
2022-07-20,Rice,Haryana,Karnal,Taraori,Kharif,2031.05,4622.8,230.8,31.0,25.7,92.3,0,2002.93,1981.5221501982667,1915.5403259945706,Stable,34088.1000836878,9.452895449332917,6784.100185916268,73.99901075572723,63.89891835371796,60,1844.4843174074867,2230.058111737077,2002.93,102.37796881563241,1186.9539978848095,6.3628293942439464,0,29
2025-09-07,Potato,Uttar Pradesh,Agra,Agra_Mandi,Kharif,1707.72,2156.1,207.6,31.8,25.3,84.5,1,1744.47,1776.4253744658422,1519.0609786817954,Increasing,15777.421005199601,9.502082566469804,4224.2666864601515,22.252304550974998,66.45507955073509,2,1559.4328672938725,1873.7994255984554,1744.47,90.35609852599626,1122.827137132927,4.972684298380492,1,36
2023-06-25,Rice,Maharashtra,Pune,Pune_Market,Kharif,1973.74,4260.3,179.9,30.3,28.0,76.9,0,1969.09,1970.5412516520303,2008.0418182937685,Decreasing,12530.319742683747,1.2112840015124577,9832.98088799448,51.00994032807336,118.45513623035512,97,1854.4724405583343,2136.8212668349647,1969.09,92.27153154380811,345.3713415109986,6.656552389270368,0,25
2024-06-22,Potato,Haryana,Kurukshetra,Pehowa,Kharif,1265.91,174.6,212.8,31.4,26.1,85.5,0,1187.78,1086.4628556135804,1128.8458744057118,Stable,7042.675106438096,2.8171473601824033,2219.467523818186,23.244276706305005,87.70115685397403,79,968.707088236455,1345.2674215452914,1187.78,98.04173173376513,666.0238315378689,5.716525037465923,1,25
2021-11-08,Onion,Haryana,Karnal,Gharaunda,Rabi,3625.3,4243.9,13.8,24.3,6.9,61.1,0,3622.46,3386.1121386858354,3139.548639182073,Decreasing,37698.652194321156,8.159389725647191,5391.029387637502,26.856422881351108,72.36385773544282,34,3311.3819585127426,4034.996160735248,3622.46,91.16158099273358,542.0208263072363,7.469033785652961,1,45
2025-09-03,Tomato,Uttar Pradesh,Kanpur,Kanpur_Mandi,Kharif,2890.13,2946.9,157.0,34.3,26.9,84.4,0,2897.37,2764.6538432899292,2634.8790344573868,Decreasing,40524.66323008457,6.9795652877812575,7759.202148011397,16.437350091555516,101.547680285123,75,2553.8316466882493,3350.09026996567,2897.37,104.601025262339,900.0933584268023,4.209814921945336,0,36
2024-05-23,Potato,Haryana,Ambala,Ambala_Cantt,Zaid,911.18,4146.7,33.5,41.2,25.5,45.6,0,921.19,924.4441875074341,855.9706306669092,Stable,18452.10860282237,3.3096175682589215,5526.515372955625,28.231136181373266,117.44188866079263,24,817.4606425047801,1010.8466789325212,921.19,105.7926898718705,1036.5696848302812,6.79704410264863,0,21
2025-07-21,Wheat,Madhya Pradesh,Bhopal,Berasia,Kharif,2850.71,3830.3,222.2,32.4,24.9,75.1,1,2889.22,2827.676525322953,2857.1976772809203,Stable,36947.45966453058,9.77719256064807,1342.2776153303246,47.47251837474166,136.1395891751148,70,2485.4801303169625,3176.4326955253323,2889.22,93.43763344587543,1380.2506022489802,6.2488534741098825,1,30
2021-11-14,Wheat,Uttar Pradesh,Agra,Kheragarh,Rabi,2037.67,1202.6,15.6,21.2,11.1,64.8,0,2105.78,2105.26909644408,1854.7663096810982,Decreasing,29091.38905154761,6.825553928614415,2404.68161719173,82.9792156216281,84.17929683834083,82,1735.040768048448,2366.5930438934847,2105.78,107.92618670789743,761.9182573774515,6.134761240680412,1,45
2022-12-06,Rice,Haryana,Ambala,Naraingarh,Rabi,2439.13,3566.7,12.4,24.4,7.4,44.0,0,2528.71,2327.050542911651,2355.1280144012985,Decreasing,36827.6111949051,9.220070606485843,1340.0077315448789,62.50336424912913,117.73518021714177,4,2213.49081287213,2669.36121065835,2528.71,108.80795040264873,1881.4273023435412,7.84024847708056,1,49
2023-12-07,Wheat,Madhya Pradesh,Bhopal,Berasia,Rabi,2498.71,1938.1,0.3,26.4,11.6,59.0,0,2467.54,2454.846672303394,2643.230968002925,Increasing,45293.66815943079,3.7393447988415693,8029.285668257047,50.77112097790375,140.84529143511534,58,2020.80989514901,2635.832183874679,2467.54,95.83325796658315,666.9783533889686,5.936850732712366,1,49
2022-12-19,Tomato,Madhya Pradesh,Indore,Depalpur,Rabi,2656.75,4169.3,7.0,29.8,13.0,55.5,0,2662.01,2895.0602499373176,2385.852707115683,Increasing,46594.47213171087,1.973756468613849,9833.568707512271,66.72561326692477,96.03719646612092,96,2314.698109580462,2924.0159649173593,2662.01,90.08581551699697,1918.488251048745,6.632878314579906,1,51
2025-04-14,Potato,Maharashtra,Nashik,Lasalgaon,Rabi,961.16,4656.6,27.3,35.2,20.0,44.5,0,968.39,966.635561367501,865.2181566833882,Increasing,15745.440837255534,6.727907775401723,1103.0846862389017,75.68007329008715,74.65685740342315,27,902.6688727451979,1079.6592077387695,968.39,105.4566914042163,1752.0151858203608,4.650034092538127,0,16
2023-11-16,Tomato,Madhya Pradesh,Indore,Depalpur,Rabi,3382.78,1199.4,14.7,24.7,10.2,59.6,0,3429.98,3675.979028524845,3460.721801414414,Decreasing,42701.075344518875,6.009041614978937,3060.2165436806513,26.033317826996694,139.392410468487,46,2791.0195916356856,3878.9431929341517,3429.98,107.75701809315015,493.642297843259,7.31271194165533,1,46
2025-01-08,Rice,Uttar Pradesh,Lucknow,Lucknow_Mandi,Rabi,2192.27,210.5,13.0,17.6,8.0,64.1,0,2291.99,2364.155123157927,2086.106406097134,Increasing,17183.824007366085,9.807978825537923,6053.475130442845,13.468845515100831,57.26685555751024,56,1848.3396382032165,2665.467875895021,2291.99,97.43434058923269,1537.8367831544153,4.366941549850698,0,2
2025-10-04,Rice,Haryana,Ambala,Naraingarh,Kharif,2232.86,4375.3,12.1,44.8,20.1,52.3,0,2198.95,2258.554770487041,2517.846599288411,Decreasing,27557.923367530646,8.515222858060595,7145.0691195188065,38.812468516466296,85.1997586683546,47,2040.0292896330932,2350.963416085358,2198.95,106.55655565009963,940.7037593486435,4.122794427760395,0,40
2021-12-24,Rice,Maharashtra,Nagpur,Nagpur_Mandi,Rabi,2567.26,2387.4,17.1,20.0,10.9,55.5,0,2594.92,2687.5397209873854,2599.664538903513,Stable,45467.391449650466,8.867007373690228,9426.68873144349,50.67604488277936,61.47681650206754,54,2414.9353938895056,2999.5514962391107,2594.92,91.72545775108944,1372.8110233448606,4.609160819089913,1,51
2021-02-02,Potato,Punjab,Amritsar,Rayya,Rabi,990.74,4683.6,2.4,15.7,5.6,45.0,0,995.23,911.6170769653888,909.3295857030839,Decreasing,23387.01488358278,6.639063376122811,4389.858342211705,32.9362305426057,52.26311025158479,87,905.775273784464,1154.1099314838443,995.23,99.20118454595254,466.72029813565047,4.34128377878611,0,5
2023-11-01,Potato,Uttar Pradesh,Agra,Kheragarh,Rabi,1557.3,81.4,2.7,17.8,7.4,59.7,0,1496.36,1470.1771922770758,1329.8666143680427,Decreasing,26024.124732704484,9.545278948935808,1918.0307675749684,40.29119939092717,100.12970134668382,7,1414.1563256913769,1779.6833753704075,1496.36,93.65723312678988,1418.1691703363858,6.720580226093164,0,44
2025-05-19,Potato,Maharashtra,Nashik,Yeola,Zaid,1370.6,456.4,42.4,45.0,26.5,38.3,0,1392.18,1406.941939010061,1206.1201244806966,Stable,3557.821858524692,6.199846954826519,4403.695529812269,55.75151236526804,127.9941192049388,57,1124.231217639409,1508.1679619476863,1392.18,106.79444936664461,665.5356858645956,6.640879986084796,1,21
2022-07-27,Wheat,Punjab,Patiala,Patiala_Mandi,Kharif,2461.1,4146.9,203.8,34.7,24.7,73.5,0,2470.36,2595.096212394871,2637.3988211386927,Stable,31080.620429130144,9.06194956107274,136.5989856447274,62.29764595944346,109.33468989157497,54,2002.6374012613314,2908.7774166777785,2470.36,91.75065309338046,154.27985591945372,5.501057352946448,1,30
2025-05-16,Rice,Punjab,Ludhiana,Khanna,Zaid,2501.53,3354.4,3.7,37.0,20.7,38.8,0,2456.31,2364.9330820226855,2142.3580521897466,Stable,35388.53323948996,3.662783903629479,4505.176618839454,15.881146385548783,146.1862693143795,38,2258.296298885541,2909.4025410748727,2456.31,93.91388887575914,1162.8531900254177,6.640038637199423,0,20
2021-10-07,Onion,Maharashtra,Nagpur,Katol,Kharif,3517.8,2695.8,25.4,44.7,21.9,39.3,0,3597.84,3957.242246507741,3450.291840290531,Increasing,44523.400693315634,9.26111185339333,373.0274149813307,37.215861409048195,74.45344052003429,56,3393.356637728463,4091.414914691235,3597.84,105.00560327059341,1398.079457844173,6.5737009642864175,0,40
